announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,imp_wd,imp_wd_spath,imp_wd_dpath,number_rare_ases,rare_ases_avg,flaps,nadas,label,window_start,window_end
1,1,1,0,1,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0,10,normal,2001-07-19 19:52:01,2001-07-19 19:52:02
264,14,264,0,240,24,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.06631762652705062,0,0,normal,2001-07-19 19:52:02,2001-07-19 19:52:03
147,47,147,0,130,17,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.04806408544726302,0,0,normal,2001-07-19 19:52:06,2001-07-19 19:52:07
62,11,62,0,61,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.06987951807228916,0,0,normal,2001-07-19 19:52:16,2001-07-19 19:52:17
126,8,126,0,117,9,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.06646525679758308,0,0,normal,2001-07-19 19:52:28,2001-07-19 19:52:29
6,0,6,0,6,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2962962962962963,0,0,normal,2001-07-19 19:52:29,2001-07-19 19:52:30
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 19:52:30,2001-07-19 19:52:31
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 19:52:31,2001-07-19 19:52:32
76,17,76,0,68,8,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.112565445026178,0,0,normal,2001-07-19 19:52:35,2001-07-19 19:52:36
7,40,7,0,7,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.44,0,10,normal,2001-07-19 19:52:43,2001-07-19 19:52:44
113,53,113,0,112,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0707070707070707,0,0,normal,2001-07-19 19:52:57,2001-07-19 19:52:58
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 19:52:58,2001-07-19 19:52:59
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 19:52:59,2001-07-19 19:53:00
266,7,266,0,247,19,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.04045092838196287,0,0,normal,2001-07-19 19:53:03,2001-07-19 19:53:04
33,6,33,0,31,2,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.061946902654867256,0,0,normal,2001-07-19 19:53:10,2001-07-19 19:53:11
136,12,136,0,135,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0730816077953715,0,0,normal,2001-07-19 19:53:25,2001-07-19 19:53:26
3,3,3,0,2,1,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.6666666666666666,0,10,normal,2001-07-19 19:53:28,2001-07-19 19:53:29
69,38,69,0,63,6,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0639386189258312,0,11,normal,2001-07-19 19:53:32,2001-07-19 19:53:33
89,0,89,0,78,11,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.04946236559139785,0,0,normal,2001-07-19 19:53:33,2001-07-19 19:53:34
43,27,43,0,43,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.12048192771084337,0,10,normal,2001-07-19 19:53:39,2001-07-19 19:53:40
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:53:48,2001-07-19 19:53:49
115,18,115,0,112,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.09824561403508772,0,0,normal,2001-07-19 19:53:53,2001-07-19 19:53:54
3,2,3,0,3,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.42857142857142855,0,10,normal,2001-07-19 19:53:57,2001-07-19 19:53:58
103,27,103,0,102,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0595903165735568,0,0,normal,2001-07-19 19:54:02,2001-07-19 19:54:03
13,5,13,0,13,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.4266666666666667,0,0,normal,2001-07-19 19:54:07,2001-07-19 19:54:08
85,4,85,0,77,8,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.05241935483870968,0,0,normal,2001-07-19 19:54:19,2001-07-19 19:54:20
2,6,2,0,1,1,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8888888888888888,0,10,normal,2001-07-19 19:54:26,2001-07-19 19:54:27
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:54:31,2001-07-19 19:54:32
91,10,91,0,75,16,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.09072164948453608,0,1,normal,2001-07-19 19:54:32,2001-07-19 19:54:33
7,2,7,0,6,1,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.3170731707317073,0,0,normal,2001-07-19 19:54:36,2001-07-19 19:54:37
80,10,80,0,78,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.08008213552361396,0,0,normal,2001-07-19 19:54:47,2001-07-19 19:54:48
6,0,6,0,1,5,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.15,0,0,normal,2001-07-19 19:54:56,2001-07-19 19:54:57
32,26,32,0,31,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.2158273381294964,0,10,normal,2001-07-19 19:55:01,2001-07-19 19:55:02
0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 19:55:02,2001-07-19 19:55:03
11,0,11,0,11,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.2777777777777778,0,0,normal,2001-07-19 19:55:03,2001-07-19 19:55:04
83,12,83,0,80,3,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.09513742071881606,0,0,normal,2001-07-19 19:55:13,2001-07-19 19:55:14
0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 19:55:26,2001-07-19 19:55:27
24,0,24,0,23,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.14285714285714285,0,0,normal,2001-07-19 19:55:31,2001-07-19 19:55:32
56,5,56,0,53,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.13533834586466165,0,1,normal,2001-07-19 19:55:33,2001-07-19 19:55:34
183,15,183,0,173,10,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.06535947712418301,0,0,normal,2001-07-19 19:55:43,2001-07-19 19:55:44
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:55:48,2001-07-19 19:55:49
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 19:55:53,2001-07-19 19:55:54
1,3,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,10,normal,2001-07-19 19:55:54,2001-07-19 19:55:55
46,21,46,0,44,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.1646586345381526,0,0,normal,2001-07-19 19:55:58,2001-07-19 19:55:59
56,0,56,0,54,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.056105610561056105,0,0,normal,2001-07-19 19:55:59,2001-07-19 19:56:00
43,2,43,0,38,5,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.09090909090909091,0,0,normal,2001-07-19 19:56:00,2001-07-19 19:56:01
97,3,97,0,94,3,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.09461966604823747,0,0,normal,2001-07-19 19:56:11,2001-07-19 19:56:12
11,1,11,0,11,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.21428571428571427,0,0,normal,2001-07-19 19:56:24,2001-07-19 19:56:25
63,4,63,0,59,4,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.09239130434782608,0,0,normal,2001-07-19 19:56:25,2001-07-19 19:56:26
27,3,27,0,26,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.14556962025316456,0,0,normal,2001-07-19 19:56:29,2001-07-19 19:56:30
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:56:31,2001-07-19 19:56:32
130,24,130,0,121,9,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.05539772727272727,0,0,normal,2001-07-19 19:56:41,2001-07-19 19:56:42
66,49,66,0,65,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.09717868338557993,0,10,normal,2001-07-19 19:56:51,2001-07-19 19:56:52
2,0,2,0,2,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.75,0,0,normal,2001-07-19 19:56:52,2001-07-19 19:56:53
20,6,20,0,19,1,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.12598425196850394,0,0,normal,2001-07-19 19:56:58,2001-07-19 19:56:59
36,3,36,0,34,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.164021164021164,0,0,normal,2001-07-19 19:57:11,2001-07-19 19:57:12
79,5,79,0,68,11,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.035,0,0,normal,2001-07-19 19:57:19,2001-07-19 19:57:20
4,0,4,0,4,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.6538461538461539,0,0,normal,2001-07-19 19:57:26,2001-07-19 19:57:27
30,4,30,0,30,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.12222222222222222,0,0,normal,2001-07-19 19:57:38,2001-07-19 19:57:39
33,9,33,0,31,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.14207650273224043,0,0,normal,2001-07-19 19:57:47,2001-07-19 19:57:48
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:57:48,2001-07-19 19:57:49
0,75,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 19:57:51,2001-07-19 19:57:52
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:57:54,2001-07-19 19:57:55
594,0,594,0,590,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.02022274325908558,0,0,normal,2001-07-19 19:57:56,2001-07-19 19:57:57
501,3,501,0,493,8,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0.0438421681944998,0,0,normal,2001-07-19 19:58:04,2001-07-19 19:58:05
740,23,740,0,734,6,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.035458574838049775,0,1,normal,2001-07-19 19:58:15,2001-07-19 19:58:16
17,0,17,0,17,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03896103896103896,0,0,normal,2001-07-19 19:58:19,2001-07-19 19:58:20
17,4,17,0,17,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0851063829787234,0,0,normal,2001-07-19 19:58:22,2001-07-19 19:58:23
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:58:31,2001-07-19 19:58:32
324,7,324,0,300,24,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.04465408805031446,0,0,normal,2001-07-19 19:58:34,2001-07-19 19:58:35
91,9,91,0,89,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.07191011235955057,0,1,normal,2001-07-19 19:58:44,2001-07-19 19:58:45
1,5,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,10,normal,2001-07-19 19:58:45,2001-07-19 19:58:46
84,2,84,0,84,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.03879310344827586,0,0,normal,2001-07-19 19:58:50,2001-07-19 19:58:51
150,5,150,0,145,5,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.04398447606727038,0,0,normal,2001-07-19 19:59:04,2001-07-19 19:59:05
94,30,94,0,90,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.07079646017699115,0,1,normal,2001-07-19 19:59:11,2001-07-19 19:59:12
59,1,59,0,59,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.029411764705882353,0,0,normal,2001-07-19 19:59:13,2001-07-19 19:59:14
77,0,77,0,77,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.03815261044176707,0,0,normal,2001-07-19 19:59:19,2001-07-19 19:59:20
160,43,160,0,136,24,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.04797047970479705,0,0,normal,2001-07-19 19:59:30,2001-07-19 19:59:31
51,149,51,0,43,8,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.10236220472440945,0,10,normal,2001-07-19 19:59:38,2001-07-19 19:59:39
5,0,5,0,0,5,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 19:59:40,2001-07-19 19:59:41
7,51,7,0,3,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2564102564102564,0,10,normal,2001-07-19 19:59:46,2001-07-19 19:59:47
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 19:59:48,2001-07-19 19:59:49
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 19:59:49,2001-07-19 19:59:50
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 19:59:54,2001-07-19 19:59:55
104,29,104,0,86,18,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.056776556776556776,0,0,normal,2001-07-19 19:59:59,2001-07-19 20:00:00
73,52,73,0,64,9,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.13988095238095238,0,11,normal,2001-07-19 20:00:07,2001-07-19 20:00:08
37,1,37,0,31,6,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.13725490196078433,0,0,normal,2001-07-19 20:00:15,2001-07-19 20:00:16
141,6,141,0,106,35,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.06684491978609626,0,0,normal,2001-07-19 20:00:27,2001-07-19 20:00:28
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:00:31,2001-07-19 20:00:32
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,0,normal,2001-07-19 20:00:35,2001-07-19 20:00:36
84,22,84,0,64,20,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0875,0,0,normal,2001-07-19 20:00:37,2001-07-19 20:00:38
14,8,14,0,9,5,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.3116883116883117,0,10,normal,2001-07-19 20:00:44,2001-07-19 20:00:45
205,4,205,0,201,4,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.04427736006683375,0,0,normal,2001-07-19 20:00:53,2001-07-19 20:00:54
4,1,4,0,4,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2222222222222222,0,0,normal,2001-07-19 20:01:05,2001-07-19 20:01:06
95,22,95,0,72,23,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.06666666666666667,0,0,normal,2001-07-19 20:01:11,2001-07-19 20:01:12
22,1,22,0,22,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.11864406779661017,0,0,normal,2001-07-19 20:01:12,2001-07-19 20:01:13
149,20,149,0,136,13,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.06357615894039735,0,0,normal,2001-07-19 20:01:20,2001-07-19 20:01:21
0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 20:01:34,2001-07-19 20:01:35
2,0,2,0,2,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0,normal,2001-07-19 20:01:35,2001-07-19 20:01:36
770,90,770,0,759,11,0,10,2,3.0,5,0,1,0,0,0,1,0,0,1,0,0,0,130,0.03588186585702457,7,1,normal,2001-07-19 20:01:41,2001-07-19 20:01:42
866,7,866,0,855,11,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0.035473340587595215,0,0,normal,2001-07-19 20:01:48,2001-07-19 20:01:49
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:01:49,2001-07-19 20:01:50
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:01:54,2001-07-19 20:01:55
105,4,105,0,104,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.06441717791411043,0,0,normal,2001-07-19 20:02:06,2001-07-19 20:02:07
304,21,304,0,301,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.0456953642384106,0,1,normal,2001-07-19 20:02:10,2001-07-19 20:02:11
321,15,321,0,297,24,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.05109070034443169,0,0,normal,2001-07-19 20:02:17,2001-07-19 20:02:18
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:02:31,2001-07-19 20:02:32
6,2,6,0,6,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.20588235294117646,0,0,normal,2001-07-19 20:02:33,2001-07-19 20:02:34
46,21,46,0,44,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.08709677419354839,0,0,normal,2001-07-19 20:02:34,2001-07-19 20:02:35
365,123,365,0,359,6,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.04143506821627085,0,0,normal,2001-07-19 20:02:38,2001-07-19 20:02:39
465,9,465,0,453,12,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0.031825153374233126,0,0,normal,2001-07-19 20:02:47,2001-07-19 20:02:48
42,7,42,0,38,4,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.08363636363636363,0,0,normal,2001-07-19 20:03:02,2001-07-19 20:03:03
234,8,234,0,217,17,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.022425249169435217,0,0,normal,2001-07-19 20:03:08,2001-07-19 20:03:09
338,163,338,0,334,4,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.04068423485899214,0,0,normal,2001-07-19 20:03:13,2001-07-19 20:03:14
5,10,5,0,5,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5,0,10,normal,2001-07-19 20:03:31,2001-07-19 20:03:32
104,548,104,0,99,5,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.03888888888888889,0,10,normal,2001-07-19 20:03:32,2001-07-19 20:03:33
204,283,204,0,183,21,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.023914968999114262,0,10,normal,2001-07-19 20:03:35,2001-07-19 20:03:36
430,56,430,0,418,12,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.033544539694371975,0,0,normal,2001-07-19 20:03:41,2001-07-19 20:03:42
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:03:49,2001-07-19 20:03:50
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:03:54,2001-07-19 20:03:55
32,14,32,0,30,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.095,0,0,normal,2001-07-19 20:03:58,2001-07-19 20:03:59
14,1,14,0,14,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.034482758620689655,0,0,normal,2001-07-19 20:04:00,2001-07-19 20:04:01
80,18,80,0,44,36,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.08872901678657075,0,2,normal,2001-07-19 20:04:02,2001-07-19 20:04:03
562,41,562,0,410,152,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.025306122448979593,0,0,normal,2001-07-19 20:04:09,2001-07-19 20:04:10
90,0,90,0,87,3,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.040880503144654086,0,0,normal,2001-07-19 20:04:10,2001-07-19 20:04:11
18,1,18,0,14,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.14782608695652175,0,0,normal,2001-07-19 20:04:24,2001-07-19 20:04:25
12,0,12,0,11,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.23404255319148937,0,0,normal,2001-07-19 20:04:28,2001-07-19 20:04:29
167,19,167,0,132,35,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.06888068880688807,0,0,normal,2001-07-19 20:04:30,2001-07-19 20:04:31
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:04:31,2001-07-19 20:04:32
390,10,390,0,323,67,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.028358902835890282,0,0,normal,2001-07-19 20:04:38,2001-07-19 20:04:39
40,19,40,0,34,6,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.08333333333333333,0,0,normal,2001-07-19 20:04:52,2001-07-19 20:04:53
2,2,2,0,2,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8888888888888888,0,10,normal,2001-07-19 20:04:54,2001-07-19 20:04:55
46,3,46,0,44,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.12403100775193798,0,1,normal,2001-07-19 20:04:57,2001-07-19 20:04:58
45,0,45,0,21,24,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0502092050209205,0,0,normal,2001-07-19 20:04:58,2001-07-19 20:04:59
545,13,545,0,378,167,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.021609771374882555,0,0,normal,2001-07-19 20:05:07,2001-07-19 20:05:08
13,4,13,0,10,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.12857142857142856,0,0,normal,2001-07-19 20:05:20,2001-07-19 20:05:21
8,6,8,0,8,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.30303030303030304,0,10,normal,2001-07-19 20:05:23,2001-07-19 20:05:24
62,9,62,0,37,25,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05811138014527845,0,0,normal,2001-07-19 20:05:27,2001-07-19 20:05:28
52,0,52,0,48,4,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.10616438356164383,0,0,normal,2001-07-19 20:05:28,2001-07-19 20:05:29
403,111,403,0,372,31,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.0333487725798981,0,0,normal,2001-07-19 20:05:36,2001-07-19 20:05:37
71,58,71,0,43,28,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.04583333333333333,0,10,normal,2001-07-19 20:05:47,2001-07-19 20:05:48
5,0,5,0,3,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0,0,normal,2001-07-19 20:05:49,2001-07-19 20:05:50
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:05:54,2001-07-19 20:05:55
831,36,831,0,826,5,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0.03496712492528392,0,0,normal,2001-07-19 20:05:58,2001-07-19 20:05:59
819,4,819,0,788,31,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.026686434395848776,0,0,normal,2001-07-19 20:06:05,2001-07-19 20:06:06
1,29,1,0,0,1,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,10,normal,2001-07-19 20:06:16,2001-07-19 20:06:17
652,38,652,0,646,6,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.02109479305740988,0,0,normal,2001-07-19 20:06:17,2001-07-19 20:06:18
170,100,170,0,166,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.037934668071654375,0,10,normal,2001-07-19 20:06:28,2001-07-19 20:06:29
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:06:31,2001-07-19 20:06:32
374,24,374,0,353,21,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.03519220357336221,0,0,normal,2001-07-19 20:06:33,2001-07-19 20:06:34
3,7,3,0,3,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.36363636363636365,0,10,normal,2001-07-19 20:06:44,2001-07-19 20:06:45
